"NP108EU",10,329691,184634,"W92000004","","","","W06000022","W05000851"
"NP108EW",10,329636,184688,"W92000004","","","","W06000022","W05000851"
"NP108EX",10,329813,184665,"W92000004","","","","W06000022","W05000851"
"NP108EY",10,329947,184660,"W92000004","","","","W06000022","W05000851"
"NP108EZ",10,329979,184688,"W92000004","","","","W06000022","W05000851"
"NP108FE",10,327810,184789,"W92000004","","","","W06000022","W05000844"
"NP108FL",10,327476,187349,"W92000004","","","","W06000022","W05000839"
"NP108FN",10,327645,187325,"W92000004","","","","W06000022","W05000839"
"NP108FP",10,327596,187277,"W92000004","","","","W06000022","W05000839"
"NP108FQ",10,327805,184724,"W92000004","","","","W06000022","W05000844"
"NP108FR",10,327719,187317,"W92000004","","","","W06000022","W05000839"
"NP108FS",10,328267,184090,"W92000004","","","","W06000022","W05000844"
"NP108FT",10,327667,187356,"W92000004","","","","W06000022","W05000839"
"NP108FW",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108FX",10,327660,186965,"W92000004","","","","W06000022","W05000839"
"NP108FY",10,327669,184905,"W92000004","","","","W06000022","W05000844"
"NP108FZ",10,327658,184799,"W92000004","","","","W06000022","W05000844"
"NP108GA",10,322298,187556,"W92000004","","","","W06000018","W05000930"
"NP108GB",10,322320,187386,"W92000004","","","","W06000018","W05000930"
"NP108GD",10,322099,187374,"W92000004","","","","W06000018","W05000930"
"NP108GE",10,322129,187360,"W92000004","","","","W06000018","W05000930"
"NP108GF",10,322456,187311,"W92000004","","","","W06000018","W05000930"
"NP108GG",10,321973,186418,"W92000004","","","","W06000018","W05000930"
"NP108GH",10,322148,187467,"W92000004","","","","W06000018","W05000930"
"NP108GJ",10,321630,188374,"W92000004","","","","W06000018","W05000930"
"NP108GL",10,322248,187489,"W92000004","","","","W06000018","W05000930"
"NP108GN",10,327692,187213,"W92000004","","","","W06000022","W05000839"
"NP108GQ",10,329255,184264,"W92000004","","","","W06000022","W05000844"
"NP108GR",10,329106,184333,"W92000004","","","","W06000022","W05000844"
"NP108GS",10,326704,187226,"W92000004","","","","W06000022","W05000839"
"NP108GT",10,329233,184215,"W92000004","","","","W06000022","W05000844"
"NP108GU",10,322726,187956,"W92000004","","","","W06000022","W05000839"
"NP108GW",10,323211,188015,"W92000004","","","","W06000022","W05000839"
"NP108GX",10,323452,187692,"W92000004","","","","W06000022","W05000839"
"NP108GY",10,323742,188637,"W92000004","","","","W06000022","W05000839"
"NP108GZ",10,322587,188796,"W92000004","","","","W06000022","W05000839"
"NP108HA",10,329231,184417,"W92000004","","","","W06000022","W05000844"
"NP108HB",10,329298,184426,"W92000004","","","","W06000022","W05000844"
"NP108HD",10,329193,184246,"W92000004","","","","W06000022","W05000844"
"NP108HE",10,329182,184270,"W92000004","","","","W06000022","W05000844"
"NP108HF",10,329143,184260,"W92000004","","","","W06000022","W05000844"
"NP108HH",10,327495,184649,"W92000004","","","","W06000022","W05000844"
"NP108HJ",10,329878,185380,"W92000004","","","","W06000022","W05000851"
"NP108HL",10,329833,185444,"W92000004","","","","W06000022","W05000851"
"NP108HN",10,329954,185294,"W92000004","","","","W06000022","W05000851"
"NP108HP",10,329993,185289,"W92000004","","","","W06000022","W05000851"
"NP108HQ",10,329877,185335,"W92000004","","","","W06000022","W05000851"
"NP108HR",10,328795,184190,"W92000004","","","","W06000022","W05000844"
"NP108HS",10,328864,184227,"W92000004","","","","W06000022","W05000844"
"NP108HT",10,328774,184289,"W92000004","","","","W06000022","W05000844"
"NP108HU",10,328849,184284,"W92000004","","","","W06000022","W05000844"
"NP108HW",10,328996,184255,"W92000004","","","","W06000022","W05000844"
"NP108HX",10,328878,184327,"W92000004","","","","W06000022","W05000844"
"NP108HY",10,326914,186973,"W92000004","","","","W06000022","W05000839"
"NP108HZ",10,327116,186877,"W92000004","","","","W06000022","W05000839"
"NP108JA",10,326375,186781,"W92000004","","","","W06000022","W05000839"
"NP108JB",10,326724,186970,"W92000004","","","","W06000022","W05000839"
"NP108JD",10,326463,186770,"W92000004","","","","W06000022","W05000839"
"NP108JE",10,326601,186778,"W92000004","","","","W06000022","W05000839"
"NP108JF",10,326758,186973,"W92000004","","","","W06000022","W05000839"
"NP108JG",10,326680,187031,"W92000004","","","","W06000022","W05000839"
"NP108JH",10,326629,186997,"W92000004","","","","W06000022","W05000839"
"NP108JJ",10,326691,186958,"W92000004","","","","W06000022","W05000839"
"NP108JL",10,326637,186899,"W92000004","","","","W06000022","W05000839"
"NP108JN",10,326531,186825,"W92000004","","","","W06000022","W05000839"
"NP108JP",10,326558,186921,"W92000004","","","","W06000022","W05000839"
"NP108JQ",10,326508,186858,"W92000004","","","","W06000022","W05000839"
"NP108JR",10,326439,186886,"W92000004","","","","W06000022","W05000839"
"NP108JS",10,326397,186843,"W92000004","","","","W06000022","W05000839"
"NP108JT",10,326450,186984,"W92000004","","","","W06000022","W05000839"
"NP108JU",10,326321,187076,"W92000004","","","","W06000022","W05000839"
"NP108JW",10,326354,187075,"W92000004","","","","W06000022","W05000839"
"NP108JX",10,326402,187007,"W92000004","","","","W06000022","W05000839"
"NP108JY",10,326351,187029,"W92000004","","","","W06000022","W05000839"
"NP108JZ",10,327989,187185,"W92000004","","","","W06000022","W05000839"
"NP108LA",10,328070,187127,"W92000004","","","","W06000022","W05000839"
"NP108LB",10,327948,187081,"W92000004","","","","W06000022","W05000839"
"NP108LD",10,327692,187156,"W92000004","","","","W06000022","W05000839"
"NP108LE",10,327608,187022,"W92000004","","","","W06000022","W05000839"
"NP108LF",10,327419,187029,"W92000004","","","","W06000022","W05000839"
"NP108LG",10,327275,186847,"W92000004","","","","W06000022","W05000839"
"NP108LH",10,327225,186997,"W92000004","","","","W06000022","W05000839"
"NP108LJ",10,327055,186938,"W92000004","","","","W06000022","W05000839"
"NP108LL",10,326931,186831,"W92000004","","","","W06000022","W05000839"
"NP108LN",10,326639,186694,"W92000004","","","","W06000022","W05000839"
"NP108LP",10,326995,186907,"W92000004","","","","W06000022","W05000839"
"NP108LQ",10,326930,187040,"W92000004","","","","W06000022","W05000839"
"NP108LR",10,327011,187076,"W92000004","","","","W06000022","W05000839"
"NP108LS",10,326834,187075,"W92000004","","","","W06000022","W05000839"
"NP108LU",10,326884,186936,"W92000004","","","","W06000022","W05000839"
"NP108LW",10,326573,187202,"W92000004","","","","W06000022","W05000839"
"NP108LX",10,326450,186660,"W92000004","","","","W06000022","W05000839"
"NP108LY",10,327502,186991,"W92000004","","","","W06000022","W05000839"
"NP108LZ",10,327555,186964,"W92000004","","","","W06000022","W05000839"
"NP108NA",10,327792,186922,"W92000004","","","","W06000022","W05000839"
"NP108NB",10,327604,186944,"W92000004","","","","W06000022","W05000839"
"NP108ND",10,327732,187004,"W92000004","","","","W06000022","W05000839"
"NP108NE",10,327861,187140,"W92000004","","","","W06000022","W05000839"
"NP108NF",10,327791,186690,"W92000004","","","","W06000022","W05000839"
"NP108NG",10,327860,186468,"W92000004","","","","W06000022","W05000839"
"NP108NH",10,327719,186601,"W92000004","","","","W06000022","W05000839"
"NP108NJ",10,327742,186646,"W92000004","","","","W06000022","W05000839"
"NP108NL",10,327522,187070,"W92000004","","","","W06000022","W05000839"
"NP108NN",10,327498,187157,"W92000004","","","","W06000022","W05000839"
"NP108NP",10,327606,187170,"W92000004","","","","W06000022","W05000839"
"NP108NQ",10,327496,187188,"W92000004","","","","W06000022","W05000839"
"NP108NR",10,327368,187236,"W92000004","","","","W06000022","W05000839"
