"FK1 1AA",10,288795,680221,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1AZ",10,288706,679645,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BA",10,288809,679745,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BB",10,288754,679803,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BE",10,288614,679778,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BF",10,288719,679698,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BG",10,288685,679774,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BL",10,288525,679746,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BN",10,288618,679711,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BQ",10,288682,679749,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1BT",10,288525,679746,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DD",10,288748,679963,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DG",10,288657,680030,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DJ",10,288598,679975,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DL",10,288525,679809,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DQ",10,288636,680045,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DU",10,288964,679846,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1DZ",10,288888,679863,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EA",10,288858,679864,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1ED",10,288803,679891,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EJ",10,288706,679927,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EN",10,288658,679968,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1ER",10,288597,680004,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1ES",10,288658,679968,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EU",10,288688,679998,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EY",10,288626,680029,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1EZ",10,288606,680031,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HB",10,288755,679906,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HG",10,288688,679824,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HN",10,288816,680513,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HQ",10,288858,680504,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HR",10,288833,680387,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HS",10,288823,680301,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HU",10,288697,680240,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HX",10,288730,680103,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HY",10,288790,680165,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1HZ",10,288752,680127,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JB",10,288805,680162,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JE",10,288703,680091,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JG",10,288772,680089,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JH",10,288768,680030,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JJ",10,288788,680048,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JL",10,288789,680019,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JN",10,288781,680009,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JQ",10,288748,680089,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JR",10,288774,679974,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JT",10,288673,680093,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JX",10,288612,680085,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1JY",10,288606,680031,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LA",10,288856,680538,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LB",10,288950,680533,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LD",10,288857,680282,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LL",10,288834,680096,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LQ",10,288857,680282,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LS",10,288865,680052,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LU",10,288871,680079,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LW",10,289104,680411,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1LZ",10,288806,679945,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NB",10,288873,680003,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NE",10,288971,680025,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NH",10,288824,679982,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NJ",10,288847,679941,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NL",10,288836,679927,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NR",10,288893,679897,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NT",10,288942,679944,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NU",10,288897,679982,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1NW",10,288825,679914,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PF",10,288827,679841,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PG",10,288838,679863,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PH",10,288857,679808,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PL",10,288888,679847,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PN",10,288905,679832,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PP",10,288937,679814,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PQ",10,288848,679823,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PR",10,289031,679722,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PS",10,288874,679797,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PU",10,288888,679738,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PW",10,288918,679789,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PY",10,288804,679692,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1PZ",10,288758,679493,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QA",10,288832,679445,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QB",10,288829,679515,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QD",10,288833,679580,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QE",10,288693,679547,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QF",10,288941,679688,"S92000003","","S08000005","","S12000014","S13002614"
"FK1 1QG",10,288911,679613,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QH",10,288948,679660,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QJ",10,288998,679625,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QL",10,288993,679544,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QN",10,289018,679606,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QP",10,288848,679343,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QQ",10,288928,679532,"S92000003","","S08000005","","S12000014","S13002615"
"FK1 1QR",10,288907,679319,"S92000003","","S08000005","","S12000014","S13002615"
