"ML1 1AA",10,275022,657387,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1AB",10,275764,656282,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1AE",10,277376,657535,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1AT",10,276691,655926,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1AZ",10,275276,657314,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BA",10,275213,656872,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1BB",10,275110,657023,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1BH",10,275109,657050,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1BN",10,275104,657130,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1BP",10,274934,657524,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BS",10,275164,657296,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BT",10,275112,657276,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BW",10,275132,657097,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1BX",10,274897,657505,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BY",10,275105,657941,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1BZ",10,274982,657738,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DB",10,275075,657919,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DE",10,275132,657097,"S92000003","","S08000009","","S12000044","S13002729"
"ML1 1DF",10,274947,657794,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DG",10,275082,657303,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DH",10,275181,657598,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DJ",10,275238,657594,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DL",10,275158,657658,"S92000003","","S08000009","","S12000044","S13002728"
"ML1 1DN",10,274875,657682,"S92000003","","S08000009","","S12000044","S13002728"
