Aston Clinton Ward,E05002594
Aylesbury Central Ward,E05002595
Bedgrove Ward,E05002596
Bierton Ward,E05002597
Brill Ward,E05002598
Buckingham North Ward,E05002599
Buckingham South Ward,E05002600
Cheddington Ward,E05002601
Coldharbour Ward,E05002602
Edlesborough Ward,E05002603
Elmhurst and Watermead Ward,E05002604
Gatehouse Ward,E05002605
Great Brickhill Ward,E05002606
Great Horwood Ward,E05002607
Grendon Underwood Ward,E05002608
Haddenham Ward,E05002609
Long Crendon Ward,E05002610
Luffield Abbey Ward,E05002611
Mandeville and Elm Farm Ward,E05002612
Marsh Gibbon Ward,E05002613
Newton Longville Ward,E05002614
Oakfield Ward,E05002615
Pitstone Ward,E05002616
Quainton Ward,E05002617
Quarrendon Ward,E05002618
Southcourt Ward,E05002619
Steeple Claydon Ward,E05002620
Stewkley Ward,E05002621
Tingewick Ward,E05002622
Waddesdon Ward,E05002623
Walton Court and Hawkslade Ward,E05002624
Weedon Ward,E05002625
Wendover Ward,E05002626
Wing Ward,E05002627
Wingrave Ward,E05002628
Winslow Ward,E05002629
Amersham Common Ward,E05002630
Amersham-on-the-Hill Ward,E05002631
Amersham Town Ward,E05002632
Asheridge Vale and Lowndes Ward,E05002633
"Ashley Green, Latimer and Chenies Ward",E05002634
Austenwood Ward,E05002635
"Ballinger, South Heath and Chartridge Ward",E05002636
Central Ward,E05002637
Chalfont Common Ward,E05002638
Chalfont St. Giles Ward,E05002639
Chesham Bois and Weedon Hill Ward,E05002640
"Cholesbury, The Lee and Bellingdon Ward",E05002641
Gold Hill Ward,E05002642
Great Missenden Ward,E05002643
Hilltop and Townsend Ward,E05002644
Holmer Green Ward,E05002645
Little Chalfont Ward,E05002646
Little Missenden Ward,E05002647
Newtown Ward,E05002648
Penn and Coleshill Ward,E05002649
Prestwood and Heath End Ward,E05002650
Ridgeway Ward,E05002651
St. Mary's and Waterside Ward,E05002652
Seer Green Ward,E05002653
Vale Ward,E05002654
Beaconsfield North Ward,E05002655
Beaconsfield South Ward,E05002656
Beaconsfield West Ward,E05002657
Burnham Beeches Ward,E05002658
Burnham Church Ward,E05002659
Burnham Lent Rise Ward,E05002660
Denham North Ward,E05002661
Denham South Ward,E05002662
Dorney and Burnham South Ward,E05002663
Farnham Royal Ward,E05002664
Gerrards Cross East and Denham South West Ward,E05002665
Gerrards Cross North Ward,E05002666
Gerrards Cross South Ward,E05002667
Hedgerley and Fulmer Ward,E05002668
Iver Heath Ward,E05002669
Iver Village and Richings Park Ward,E05002670
Stoke Poges Ward,E05002671
Taplow Ward,E05002672
Wexham and Iver West Ward,E05002673
Abbey Ward,E05002674
Bledlow and Bradenham Ward,E05002675
Booker and Cressex Ward,E05002676
Bourne End-cum-Hedsor Ward,E05002677
Bowerdean Ward,E05002678
Chiltern Rise Ward,E05002679
Disraeli Ward,E05002680
Downley and Plomer Hill Ward,E05002681
Flackwell Heath and Little Marlow Ward,E05002682
Greater Hughenden Ward,E05002683
Greater Marlow Ward,E05002684
Hambleden Valley Ward,E05002685
Hazlemere North Ward,E05002686
Hazlemere South Ward,E05002687
Icknield Ward,E05002688
"Lacey Green, Speen and the Hampdens Ward",E05002689
Marlow North and West Ward,E05002690
Marlow South East Ward,E05002691
Micklefield Ward,E05002692
Oakridge and Castlefield Ward,E05002693
Ryemead Ward,E05002694
Sands Ward,E05002695
Stokenchurch and Radnage Ward,E05002696
Terriers and Amersham Hill Ward,E05002697
Totteridge Ward,E05002698
The Risboroughs Ward,E05002699
The Wooburns Ward,E05002700
Tylers Green and Loudwater Ward,E05002701
Abbey Ward,E05002702
Arbury Ward,E05002703
Castle Ward,E05002704
Cherry Hinton Ward,E05002705
Coleridge Ward,E05002706
East Chesterton Ward,E05002707
King's Hedges Ward,E05002708
Market Ward,E05002709
Newnham Ward,E05002710
Petersfield Ward,E05002711
Queen Edith's Ward,E05002712
Romsey Ward,E05002713
Trumpington Ward,E05002714
West Chesterton Ward,E05002715
Bottisham Ward,E05002716
Burwell Ward,E05002717
Cheveley Ward,E05002718
Downham Villages Ward,E05002719
Dullingham Villages Ward,E05002720
Ely East Ward,E05002721
Ely North Ward,E05002722
Ely South Ward,E05002723
Ely West Ward,E05002724
Fordham Villages Ward,E05002725
Haddenham Ward,E05002726
Isleham Ward,E05002727
Littleport East Ward,E05002728
Littleport West Ward,E05002729
Soham North Ward,E05002730
Soham South Ward,E05002731
Stretham Ward,E05002732
Sutton Ward,E05002733
The Swaffhams Ward,E05002734
Bassenhally Ward,E05002735
"Benwick, Coates and Eastrea Ward",E05002736
Birch Ward,E05002737
Clarkson Ward,E05002738
Delph Ward,E05002739
Doddington Ward,E05002740
Elm and Christchurch Ward,E05002741
Hill Ward,E05002742
Kingsmoor Ward,E05002743
Kirkgate Ward,E05002744
Lattersey Ward,E05002745
Manea Ward,E05002746
March East Ward,E05002747
March North Ward,E05002748
March West Ward,E05002749
Medworth Ward,E05002750
Parson Drove and Wisbech St. Mary Ward,E05002751
Peckover Ward,E05002752
Roman Bank Ward,E05002753
St. Andrews Ward,E05002754
St. Marys Ward,E05002755
Slade Lode Ward,E05002756
Staithe Ward,E05002757
The Mills Ward,E05002758
Waterlees Ward,E05002759
Wenneye Ward,E05002760
Wimblington Ward,E05002761
Brampton Ward,E05002763
Elton and Folksworth Ward,E05002767
Godmanchester Ward,E05002769
Huntingdon East Ward,E05002771
Huntingdon North Ward,E05002772
St. Ives West Ward,E05002779
St. Neots Eaton Socon Ward,E05002781
Sawtry Ward,E05002784
Stilton Ward,E05002786
Yaxley and Farcet Ward,E05002790
Balsham Ward,E05002791
Bar Hill Ward,E05002792
Barton Ward,E05002793
Bassingbourn Ward,E05002794
Bourn Ward,E05002795
Caldecote Ward,E05002796
Comberton Ward,E05002797
Cottenham Ward,E05002798
Duxford Ward,E05002799
Fowlmere and Foxton Ward,E05002800
Fulbourn Ward,E05002801
Gamlingay Ward,E05002802
Girton Ward,E05002803
Hardwick Ward,E05002804
Harston and Hauxton Ward,E05002805
Haslingfield and The Eversdens Ward,E05002806
Histon and Impington Ward,E05002807
Linton Ward,E05002808
Longstanton Ward,E05002809
Melbourn Ward,E05002810
Meldreth Ward,E05002811
Milton Ward (DET),E05002812
Milton Ward,E05002812
Orwell and Barrington Ward,E05002813
Papworth and Elsworth Ward,E05002814
Sawston Ward,E05002815
Swavesey Ward,E05002816
Teversham Ward,E05002817
The Abingtons Ward,E05002818
The Mordens Ward,E05002819
The Shelfords and Stapleford Ward,E05002820
The Wilbrahams Ward,E05002821
Waterbeach Ward,E05002822
Whittlesford Ward,E05002823
Willingham and Over Ward,E05002824
All Saints Ward,E05003114
Aspatria Ward,E05003115
Boltons Ward,E05003116
Broughton St. Bridget's Ward,E05003117
Christchurch Ward,E05003118
Clifton Ward,E05003119
Crummock Ward,E05003120
Dalton Ward,E05003121
Derwent Valley Ward,E05003122
Ellen Ward,E05003123
Ellenborough Ward,E05003124
Ewanrigg Ward,E05003125
Flimby Ward,E05003126
Harrington Ward,E05003127
Holme Ward,E05003128
Keswick Ward,E05003129
Marsh Ward,E05003130
Moorclose Ward,E05003131
Moss Bay Ward,E05003132
Netherhall Ward,E05003133
St. John's Ward,E05003134
St. Michael's Ward,E05003135
Seaton Ward,E05003136
Silloth Ward,E05003137
Solway Ward,E05003138
Stainburn Ward,E05003139
Wampool Ward,E05003140
Warnell Ward,E05003141
Waver Ward,E05003142
Wharrels Ward,E05003143
Wigton Ward,E05003144
Barrow Island Ward,E05003145
Central Ward,E05003146
Dalton North Ward,E05003147
Dalton South Ward,E05003148
Hawcoat Ward,E05003149
Hindpool Ward,E05003150
Newbarns Ward,E05003151
Ormsgill Ward,E05003152
Parkside Ward,E05003153
Risedale Ward,E05003154
Roosecote Ward,E05003155
Walney North Ward,E05003156
Walney South Ward,E05003157
Belah Ward,E05003158
Belle Vue Ward,E05003159
Botcherby Ward,E05003160
Brampton Ward,E05003161
Burgh Ward,E05003162
Castle Ward,E05003163
Currock Ward,E05003164
Dalston Ward,E05003165
Denton Holme Ward,E05003166
Great Corby and Geltsdale Ward,E05003167
Harraby Ward,E05003168
Hayton Ward,E05003169
Irthing Ward,E05003170
Longtown & Rockcliffe Ward,E05003171
Lyne Ward,E05003172
Morton Ward,E05003173
St. Aidans Ward,E05003174
Stanwix Rural Ward,E05003175
Stanwix Urban Ward,E05003176
Upperby Ward,E05003177
Wetheral Ward,E05003178
Yewdale Ward,E05003179
Arlecdon Ward,E05003180
Beckermet Ward,E05003181
Bootle Ward,E05003182
Bransty Ward,E05003183
Cleator Moor North Ward,E05003184
Cleator Moor South Ward,E05003185
Distington Ward,E05003186
Egremont North Ward,E05003187
Egremont South Ward,E05003188
Ennerdale Ward,E05003189
Frizington Ward,E05003190
Gosforth Ward,E05003191
Harbour Ward,E05003192
Haverigg Ward,E05003193
Hensingham Ward,E05003194
Hillcrest Ward,E05003195
Holborn Hill Ward,E05003196
Kells Ward,E05003197
Millom Without Ward,E05003198
Mirehouse Ward,E05003199
Moresby Ward,E05003200
Newtown Ward,E05003201
St. Bees Ward,E05003202
Sandwith Ward,E05003203
Seascale Ward,E05003204
Alston Moor Ward,E05003205
Appleby (Appleby) Ward,E05003206
Appleby (Bongate) Ward,E05003207
Askham Ward,E05003208
Brough Ward,E05003209
Crosby Ravensworth Ward,E05003210
Dacre Ward,E05003211
Eamont Ward,E05003212
Greystoke Ward,E05003213
Hartside Ward,E05003214
Hesket Ward,E05003215
Kirkby Stephen Ward,E05003216
Kirkby Thore Ward,E05003217
Kirkoswald Ward,E05003218
Langwathby Ward,E05003219
Lazonby Ward,E05003220
Long Marton Ward,E05003221
Morland Ward,E05003222
Orton with Tebay Ward,E05003223
Penrith Carleton Ward,E05003224
Penrith East Ward,E05003225
Penrith North Ward,E05003226
Penrith Pategill Ward,E05003227
Penrith South Ward,E05003228
Penrith West Ward,E05003229
Ravenstonedale Ward,E05003230
Shap Ward,E05003231
Skelton Ward,E05003232
Ullswater Ward,E05003233
Warcop Ward,E05003234
Ambleside and Grasmere Ward,E05003235
Arnside and Beetham Ward,E05003236
Broughton Ward,E05003237
Burneside Ward,E05003238
Burton and Holme Ward,E05003239
Cartmel and Grange West Ward,E05003240
Coniston and Crake Valley Ward,E05003241
Crooklands Ward,E05003242
Grange North Ward,E05003243
Grange South Ward,E05003244
Hawkshead Ward,E05003245
Holker Ward,E05003246
Kendal Castle Ward,E05003247
Kendal Far Cross Ward,E05003248
Kendal Fell Ward,E05003249
Kendal Heron Hill Ward,E05003250
Kendal Highgate Ward,E05003251
Kendal Kirkland Ward,E05003252
Kendal Mintsfeet Ward,E05003253
Kendal Nether Ward,E05003254
Kendal Oxenholme and Natland Ward,E05003255
Kendal Parks Ward,E05003256
Kendal Romney Ward,E05003257
Kendal Stonecross Ward,E05003258
Kendal Strickland Ward,E05003259
Kendal Underley Ward,E05003260
Levens Ward,E05003261
Low Furness Ward,E05003262
Lyth Valley Ward,E05003263
Mid Furness Ward,E05003264
Milnthorpe Ward,E05003265
Sedbergh and Kirkby Lonsdale Ward,E05003266
Staveley-in-Cartmel Ward,E05003267
Staveley-in-Westmorland Ward,E05003268
Ulverston Central Ward,E05003269
Ulverston East Ward,E05003270
Ulverston North Ward,E05003271
Ulverston South Ward,E05003272
Ulverston Town Ward,E05003273
Ulverston West Ward,E05003274
Whinfell Ward,E05003275
Windermere Applethwaite and Troutbeck Ward,E05003276
Windermere Bowness North Ward,E05003277
Windermere Bowness South Ward,E05003278
Windermere Town Ward,E05003279
Alfreton Ward,E05003280
Alport Ward,E05003281
Belper Central Ward,E05003282
Belper East Ward,E05003283
Belper North Ward,E05003284
Codnor and Waingroves Ward,E05003286
Crich Ward,E05003287
Heage and Ambergate Ward,E05003289
Heanor and Loscoe Ward,E05003290
Heanor West Ward,E05003292
Ironville and Riddings Ward,E05003293
Langley Mill and Aldercar Ward,E05003295
Ripley Ward,E05003296
Ripley and Marehay Ward,E05003297
Somercotes Ward,E05003299
South West Parishes Ward,E05003300
Swanwick Ward,E05003301
Wingfield Ward,E05003302
Barlborough Ward,E05003303
Blackwell Ward,E05003304
Bolsover North West Ward,E05003305
Bolsover South Ward,E05003306
Bolsover West Ward,E05003307
Clowne North Ward,E05003308
Clowne South Ward,E05003309
Elmton-with-Creswell Ward,E05003310
Pinxton Ward,E05003311
Pleasley Ward,E05003312
Scarcliffe Ward,E05003313
Shirebrook East Ward,E05003314
Shirebrook Langwith Ward,E05003315
Shirebrook North West Ward,E05003316
Shirebrook South East Ward,E05003317
Shirebrook South West Ward,E05003318
South Normanton East Ward,E05003319
South Normanton West Ward,E05003320
Tibshelf Ward,E05003321
Whitwell Ward,E05003322
Barrow Hill and New Whittington Ward,E05003323
Brimington North Ward,E05003324
Brimington South Ward,E05003325
Brockwell Ward,E05003326
Dunston Ward,E05003327
Hasland Ward,E05003328
Hollingwood and Inkersall Ward,E05003329
Holmebrook Ward,E05003330
Linacre Ward,E05003331
Loundsley Green Ward,E05003332
Lowgates and Woodthorpe Ward,E05003333
Middlecroft and Poolsbrook Ward,E05003334
Moor Ward,E05003335
Old Whittington Ward,E05003336
Rother Ward,E05003337
St. Helen's Ward,E05003338
St. Leonard's Ward,E05003339
Walton Ward,E05003340
West Ward,E05003341
Ashbourne North Ward,E05003342
Ashbourne South Ward,E05003343
Bakewell Ward,E05003344
Bradwell Ward,E05003345
Brailsford Ward,E05003346
Calver Ward,E05003347
Carsington Water Ward,E05003348
Chatsworth Ward,E05003349
Clifton and Bradley Ward,E05003350
Darley Dale Ward,E05003351
Dovedale and Parwich Ward,E05003352
Doveridge and Sudbury Ward,E05003353
Hartington and Taddington Ward,E05003354
Hathersage and Eyam Ward,E05003355
Hulland Ward,E05003356
Lathkill and Bradford Ward,E05003357
Litton and Longstone Ward,E05003358
Masson Ward,E05003359
Matlock All Saints Ward,E05003360
Matlock St. Giles Ward,E05003361
Norbury Ward,E05003362
Stanton Ward,E05003363
Tideswell Ward,E05003364
Winster and South Darley Ward,E05003365
