Sholing Ward,E05002468
Swaythling Ward,E05002469
Woolston Ward,E05002470
Backwell Ward,E05008601
Banwell and Winscombe Ward,E05008602
Hutton and Locking Ward,E05008603
Kewstoke Ward,E05008604
Weston-Super-Mare Clarence and Uphill Ward,E05008605
Weston-Super-Mare East Ward,E05008606
Weston-Super-Mare North Worle Ward,E05008607
Winford Ward,E05008608
Wrington Ward,E05008609
Alderley Edge Ward,E05008610
Alsager Ward,E05008611
Audlem Ward,E05008612
Bollington Ward,E05008613
Brereton Rural Ward,E05008614
Broken Cross and Upton Ward,E05008615
Bunbury Ward,E05008616
Chelford Ward,E05008617
Congleton East Ward,E05008618
Congleton West Ward,E05008619
Crewe Central Ward,E05008620
Crewe East Ward,E05008621
Crewe North Ward,E05008622
Crewe St. Barnabas Ward,E05008623
Crewe South Ward,E05008624
Crewe West Ward,E05008625
Dane Valley Ward,E05008626
Disley Ward,E05008627
Gawsworth Ward,E05008628
Handforth Ward,E05008629
Haslington Ward,E05008630
High Legh Ward,E05008631
Knutsford Ward,E05008632
Leighton Ward,E05008633
Macclesfield Central Ward,E05008634
Macclesfield East Ward,E05008635
Macclesfield Hurdsfield Ward,E05008636
Macclesfield South Ward,E05008637
Macclesfield Tytherington Ward,E05008638
Macclesfield West and Ivy Ward,E05008639
Middlewich Ward,E05008640
Mobberley Ward,E05008641
Nantwich North and West Ward,E05008642
Nantwich South and Stapeley Ward,E05008643
Odd Rode Ward,E05008644
Poynton East and Pott Shrigley Ward,E05008645
Poynton West and Adlington Ward,E05008646
Prestbury Ward,E05008647
Sandbach Elworth Ward,E05008648
Sandbach Ettiley Heath and Wheelock Ward,E05008649
Sandbach Heath and East Ward,E05008650
Sandbach Town Ward,E05008651
Shavington Ward,E05008652
Sutton Ward,E05008653
Willaston and Rope Ward,E05008654
Wilmslow Dean Row Ward,E05008655
Wilmslow East Ward,E05008656
Wilmslow Lacey Green Ward,E05008657
Wilmslow West and Chorley Ward,E05008658
Wistaston Ward,E05008659
Wrenbury Ward,E05008660
Wybunbury Ward,E05008661
Blacon Ward,E05008662
Boughton Ward,E05008663
Chester City Ward,E05008664
Chester Villages Ward,E05008665
Davenham and Moulton Ward,E05008666
Dodleston and Huntington Ward,E05008667
Ellesmere Port Town Ward,E05008668
Elton Ward,E05008669
Farndon Ward,E05008670
Frodsham Ward,E05008671
Garden Quarter Ward,E05008672
Gowy Ward,E05008673
Grange Ward,E05008674
Great Boughton Ward,E05008675
Handbridge Park Ward,E05008676
Hartford and Greenbank Ward,E05008677
Helsby Ward,E05008678
Hoole Ward,E05008679
Kingsley Ward,E05008680
Lache Ward,E05008681
Ledsham and Manor Ward,E05008682
Little Neston and Burton Ward,E05008683
Malpas Ward,E05008684
Marbury Ward,E05008685
Neston Ward,E05008686
Netherpool Ward,E05008687
Newton Ward,E05008688
Parkgate Ward,E05008689
Rossmore Ward,E05008690
St. Paul's Ward,E05008691
Saughall and Mollington Ward,E05008692
Shakerley Ward,E05008693
Strawberry Ward,E05008694
Sutton Ward,E05008695
Tarporley Ward,E05008696
Tarvin and Kelsall Ward,E05008697
Tattenhall Ward,E05008698
Upton Ward,E05008699
Weaver and Cuddington Ward,E05008700
Whitby Ward,E05008701
Willaston and Thornton Ward,E05008702
Winnington and Castle Ward,E05008703
Winsford Over and Verdin Ward,E05008704
Winsford Swanlow and Dene Ward,E05008705
Winsford Wharton Ward,E05008706
Witton and Rudheath Ward,E05008707
Abbey Hulton and Townsend Ward,E05008714
"Baddeley, Milton and Norton Ward",E05008715
Bentilee and Ubberley Ward,E05008716
Birches Head and Central Forest Park Ward,E05008717
Blurton East Ward,E05008718
Blurton West and Newstead Ward,E05008719
Boothen and Oak Hill Ward,E05008720
Bradeley and Chell Heath Ward,E05008721
Broadway and Longton East Ward,E05008722
Burslem Central Ward,E05008723
Burslem Park Ward,E05008724
Dresden and Florence Ward,E05008725
Eaton Park Ward,E05008726
Etruria and Hanley Ward,E05008727
Fenton East Ward,E05008728
Fenton West and Mount Pleasant Ward,E05008729
Ford Green and Smallthorne Ward,E05008730
Goldenhill and Sandyford Ward,E05008731
Great Chell and Packmoor Ward,E05008732
Hanford and Trentham Ward,E05008733
Hanley Park and Shelton Ward,E05008734
Hartshill and Basford Ward,E05008735
Hollybush and Longton West Ward,E05008736
Joiner's Square Ward,E05008737
Lightwood North and Normacot Ward,E05008738
Little Chell and Stanfield Ward,E05008739
Meir Hay Ward,E05008740
Meir North Ward,E05008741
Meir Park Ward,E05008742
Meir South Ward,E05008743
Moorcroft Ward,E05008744
Penkhull and Stoke Ward,E05008745
Sandford Hill Ward,E05008746
Sneyd Green Ward,E05008747
Springfields and Trent Vale Ward,E05008748
Tunstall Ward,E05008749
Weston Coyney Ward,E05008750
Brickhill Ward,E05008751
Bromham and Biddenham Ward,E05008752
Castle Ward,E05008753
Cauldwell Ward,E05008754
Clapham Ward,E05008755
De Parys Ward,E05008756
Eastcotts Ward,E05008757
Elstow Ward,E05008758
Goldington Ward,E05008759
Great Barford Ward,E05008760
Harpur Ward,E05008761
Harrold Ward,E05008762
Kempston Central and East Ward,E05008763
Kempston North Ward,E05008764
Kempston Rural Ward,E05008765
Kempston South Ward,E05008766
Kempston West Ward,E05008767
Kingsbrook Ward,E05008768
Newnham Ward,E05008769
Oakley Ward,E05008770
Putnoe Ward,E05008771
Queens Park Ward,E05008772
Riseley Ward,E05008773
Sharnbrook Ward,E05008774
Wilshamstead Ward,E05008775
Wootton Ward,E05008776
Wyboston Ward,E05008777
Ampthill Ward,E05008778
Arlesey Ward,E05008779
Aspley and Woburn Ward,E05008780
Barton-le-Clay Ward,E05008781
Biggleswade North Ward,E05008782
Biggleswade South Ward,E05008783
Caddington Ward,E05008784
Cranfield and Marston Moretaine Ward,E05008785
Dunstable-Central Ward,E05008786
Dunstable-Icknield Ward,E05008787
Dunstable-Manshead Ward,E05008788
Dunstable-Northfields Ward,E05008789
Dunstable-Watling Ward,E05008790
Eaton Bray Ward,E05008791
Flitwick Ward,E05008792
Heath and Reach Ward,E05008793
Houghton Conquest and Haynes Ward,E05008794
Houghton Hall Ward,E05008795
Leighton Buzzard North Ward,E05008796
Leighton Buzzard South Ward,E05008797
Linslade Ward,E05008798
Northill Ward,E05008799
Parkside Ward,E05008800
Potton Ward,E05008801
Sandy Ward,E05008802
Shefford Ward,E05008803
Silsoe and Shillington Ward,E05008804
Stotfold and Langford Ward,E05008805
Tithe Farm Ward,E05008806
Toddington Ward,E05008807
"Westoning, Flitton and Greenfield Ward",E05008808
Burn Valley Ward,E05008942
De Bruce Ward,E05008943
Fens and Rossmere Ward,E05008944
Foggy Furze Ward,E05008945
Hart Ward,E05008946
Headland and Harbour Ward,E05008947
Jesmond Ward,E05008948
Manor House Ward,E05008949
Rural West Ward,E05008950
Seaton Ward,E05008951
Victoria Ward,E05008952
Blunsdon and Highworth Ward,E05008953
Central Ward,E05008954
Chiseldon and Lawn Ward,E05008955
Covingham and Dorcan Ward,E05008956
Eastcott Ward,E05008957
Gorse Hill and Pinehurst Ward,E05008958
Haydon Wick Ward,E05008959
"Liden, Eldene and Park South Ward",E05008960
Lydiard and Freshbrook Ward,E05008961
Mannington and Western Ward,E05008962
Old Town Ward,E05008963
Penhill and Upper Stratton Ward,E05008964
Priory Vale Ward,E05008965
Ridgeway Ward,E05008966
Rodbourne Cheney Ward,E05008967
St. Andrews Ward,E05008968
St. Margaret and South Marston Ward,E05008969
Shaw Ward,E05008970
Walcot and Park North Ward,E05008971
Wroughton and Wichelstowe Ward,E05008972
Dyce/Bucksburn/Danestone Ward,S13002476
Bridge of Don Ward,S13002477
Kingswells/Sheddocksley Ward,S13002478
Northfield Ward,S13002479
Hilton/Stockethill Ward,S13002480
Tillydrone/Seaton/Old Aberdeen Ward,S13002481
Midstocket/Rosemount Ward,S13002482
George St/Harbour Ward,S13002483
Lower Deeside Ward,S13002484
Hazlehead/Ashley/Queens Cross Ward,S13002485
Airyhall/Broomhill/Garthdee Ward,S13002486
Torry/Ferryhill Ward,S13002487
Kincorth/Loirston Ward,S13002488
Banff and District Ward,S13002489
Troup Ward,S13002490
Fraserburgh and District Ward,S13002491
Central Buchan Ward,S13002492
Peterhead North and Rattray Ward,S13002493
Peterhead South and Cruden Ward,S13002494
Turriff and District Ward,S13002495
Mid Formartine Ward,S13002496
Ellon and District Ward,S13002497
West Garioch Ward,S13002498
Inverurie and District Ward,S13002499
East Garioch Ward,S13002500
Westhill and District Ward,S13002501
"Huntly, Strathbogie and Howe of Alford Ward",S13002502
"Aboyne, Upper Deeside and Donside Ward",S13002503
Banchory and Mid Deeside Ward,S13002504
North Kincardine Ward,S13002505
Stonehaven and Lower Deeside Ward,S13002506
Mearns Ward,S13002507
Kirriemuir and Dean Ward,S13002508
Brechin and Edzell Ward,S13002509
Forfar and District Ward,S13002510
Carnoustie and District Ward,S13002512
Arbroath West and Letham Ward,S13002513
Arbroath East and Lunan Ward,S13002514
Montrose and District Ward,S13002515
South Kintyre Ward,S13002516
Kintyre and the Islands Ward,S13002517
Mid Argyll Ward,S13002518
Oban South and the Isles Ward,S13002519
Oban North and Lorn Ward,S13002520
Cowal Ward,S13002521
Dunoon Ward,S13002522
Isle of Bute Ward,S13002523
Lomond North Ward,S13002524
Helensburgh Central Ward,S13002525
Helensburgh and Lomond South Ward,S13002526
Clackmannanshire West Ward,S13002527
Clackmannanshire North Ward,S13002528
Clackmannanshire Central Ward,S13002529
Clackmannanshire South Ward,S13002530
Clackmannanshire East Ward,S13002531
Stranraer and North Rhins Ward,S13002532
Wigtown West Ward,S13002533
Mid Galloway Ward,S13002534
Dee Ward,S13002535
Castle Douglas and Glenkens Ward,S13002536
Abbey Ward,S13002537
North West Dumfries Ward,S13002538
Mid and Upper Nithsdale Ward,S13002539
Lochar Ward,S13002540
Nith Ward,S13002541
Annandale South Ward,S13002542
Annandale North Ward,S13002543
Annandale East and Eskdale Ward,S13002544
Strathmartine Ward,S13002545
Lochee Ward,S13002546
West End Ward,S13002547
Coldside Ward,S13002548
Maryfield Ward,S13002549
East End Ward,S13002551
The Ferry Ward,S13002552
Annick Ward,S13002553
Kilmarnock North Ward,S13002554
Kilmarnock West and Crosshouse Ward,S13002555
Kilmarnock East and Hurlford Ward,S13002556
Kilmarnock South Ward,S13002557
Irvine Valley Ward,S13002558
Ballochmyle Ward,S13002559
Cumnock and New Cumnock Ward,S13002560
Doon Valley Ward,S13002561
Milngavie Ward,S13002562
Bearsden North Ward,S13002563
Bearsden South Ward,S13002564
Campsie and Kirkintilloch North Ward,S13002565
Bishopbriggs North and Torrance Ward,S13002566
Lenzie and Kirkintilloch South Ward,S13002568
Kirkintilloch East and Twechar Ward,S13002569
Musselburgh West Ward,S13002570
Musselburgh East and Carberry Ward,S13002571
Preston/Seton/Gosford Ward,S13002572
Fa'side Ward,S13002573
North Berwick Coastal Ward,S13002574
Haddington and Lammermuir Ward,S13002575
Dunbar and East Linton Ward,S13002576
"Neilston, Uplawmoor and Newton Mearns North Ward",S13002577
Barrhead Ward,S13002578
Giffnock and Thornliebank Ward,S13002579
"Netherlee, Stamperland and Williamwood Ward",S13002580
Newton Mearns South Ward,S13002581
"Busby, Clarkston and Eaglesham Ward",S13002582
Almond Ward,S13002583
Pentland Hills Ward,S13002584
Drum Brae/Gyle Ward,S13002585
Forth Ward,S13002586
Inverleith Ward,S13002587
Corstorphine/Murrayfield Ward,S13002588
Sighthill/Gorgie Ward,S13002589
Colinton/Fairmilehead Ward,S13002590
Fountainbridge/Craiglockhart Ward,S13002591
Meadows/Morningside Ward,S13002592
City Centre Ward,S13002593
Leith Walk Ward,S13002594
Leith Ward,S13002595
Craigentinny/Duddingston Ward,S13002596
Southside/Newington Ward,S13002597
Liberton/Gilmerton Ward,S13002598
Portobello/Craigmillar Ward,S13002599
"Barraigh, Bhatarsaigh, Eirisgeigh agus Uibhist a Deas Ward",S13002600
Beinn na Foghla agus Uibhist a Tuath Ward,S13002601
Na Hearadh agus Ceann a Deas nan Loch Ward,S13002602
Sgir'Uige agus Ceann a Tuath nan Loch Ward,S13002603
Sgire an Rubha Ward,S13002604
Steornabhagh a Deas Ward,S13002605
Steornabhagh a Tuath Ward,S13002606
Loch a Tuath Ward,S13002607
An Taobh Siar agus Nis Ward,S13002608
Bo'ness and Blackness Ward,S13002609
Grangemouth Ward,S13002610
Denny and Banknock Ward,S13002611
"Carse, Kinnaird and Tryst Ward",S13002612
Bonnybridge and Larbert Ward,S13002613
Falkirk North Ward,S13002614
Falkirk South Ward,S13002615
Lower Braes Ward,S13002616
Upper Braes Ward,S13002617
West Fife and Coastal Villages Ward,S13002618
Dunfermline North Ward,S13002619
Dunfermline Central Ward,S13002620
Dunfermline South Ward,S13002621
Rosyth Ward,S13002622
Inverkeithing and Dalgety Bay Ward,S13002623
The Lochs Ward,S13002624
Cowdenbeath Ward,S13002625
Lochgelly and Cardenden Ward,S13002626
"Burntisland, Kinghorn and Western Kirkcaldy Ward",S13002627
Kirkcaldy North Ward,S13002628
Kirkcaldy Central Ward,S13002629
Kirkcaldy East Ward,S13002630
Glenrothes West and Kinglassie Ward,S13002631
"Glenrothes North, Leslie and Markinch Ward",S13002632
Glenrothes Central and Thornton Ward,S13002633
Howe of Fife and Tay Coast Ward,S13002634
Tay Bridgehead Ward,S13002635
St. Andrews Ward,S13002636
East Neuk and Landward Ward,S13002637
Cupar Ward,S13002638
"Leven, Kennoway and Largo Ward",S13002639
"Buckhaven, Methil and Wemyss Villages Ward",S13002640
Linn Ward,S13002641
Newlands/Auldburn Ward,S13002642
Greater Pollok Ward,S13002643
Craigton Ward,S13002644
Govan Ward,S13002645
Pollokshields Ward,S13002646
Langside Ward,S13002647
Southside Central Ward,S13002648
Calton Ward,S13002649
Anderston/City Ward,S13002650
Hillhead Ward,S13002651
Partick West Ward,S13002652
Garscadden/Scotstounhill Ward,S13002653
Drumchapel/Anniesland Ward,S13002654
Maryhill/Kelvin Ward,S13002655
Canal Ward,S13002656
Springburn Ward,S13002657
East Centre Ward,S13002658
Shettleston Ward,S13002659
Baillieston Ward,S13002660
"North, West and Central Sutherland Ward",S13002662
Thurso Ward,S13002663
Wick Ward,S13002664
Landward Caithness Ward,S13002665
East Sutherland and Edderton Ward,S13002666
"Wester Ross, Strathpeffer and Lochalsh Ward",S13002667
Cromarty Firth Ward,S13002668
Tain and Easter Ross Ward,S13002669
Dingwall and Seaforth Ward,S13002670
Black Isle Ward,S13002671
Eilean a'Cheo Ward,S13002672
Caol and Mallaig Ward,S13002673
Aird and Loch Ness Ward,S13002674
Inverness West Ward,S13002675
Inverness Central Ward,S13002676
Inverness Ness-Side Ward,S13002677
Inverness Millburn Ward,S13002678
Culloden and Ardersier Ward,S13002679
Nairn Ward,S13002680
Inverness South Ward,S13002681
Badenoch and Strathspey Ward,S13002682
Fort William and Ardnamurchan Ward,S13002683
Inverclyde East Ward,S13002684
Inverclyde East Central Ward,S13002685
Inverclyde North Ward,S13002686
Inverclyde South Ward,S13002687
Inverclyde West Ward,S13002688
Inverclyde South West Ward,S13002689
Penicuik Ward,S13002690
Bonnyrigg Ward,S13002691
Dalkeith Ward,S13002692
Midlothian West Ward,S13002693
Midlothian East Ward,S13002694
Midlothian South Ward,S13002695
Speyside Glenlivet Ward,S13002696
Keith and Cullen Ward,S13002697
Buckie Ward,S13002698
Fochabers Lhanbryde Ward,S13002699
Heldon and Laich Ward,S13002700
Elgin City North Ward,S13002701
Elgin City South Ward,S13002702
Forres Ward,S13002703
Irvine West Ward,S13002704
Irvine East Ward,S13002705
Kilwinning Ward,S13002706
Saltcoats and Stevenston Ward,S13002707
Ardrossan and Arran Ward,S13002708
Dalry and West Kilbride Ward,S13002709
Kilbirnie and Beith Ward,S13002710
North Coast and Cumbraes Ward,S13002711
Kilsyth Ward,S13002712
Cumbernauld North Ward,S13002713
Cumbernauld South Ward,S13002714
"Abronhill, Kildrum and the Village Ward",S13002715
Coatbridge North and Glenboig Ward,S13002717
Airdrie North Ward,S13002718
Airdrie Central Ward,S13002719
Coatbridge West Ward,S13002720
Coatbridge South Ward,S13002721
Airdrie South Ward,S13002722
Fortissat Ward,S13002723
Thorniewood Ward,S13002724
Bellshill Ward,S13002725
Mossend and Holytown Ward,S13002726
Motherwell West Ward,S13002727
Motherwell North Ward,S13002728
Motherwell South East and Ravenscraig Ward,S13002729
Murdostoun Ward,S13002730
Wishaw Ward,S13002731
Kirkwall East Ward,S13002732
Kirkwall West and Orphir Ward,S13002733
Stromness and South Isles Ward,S13002734
West Mainland Ward,S13002735
"East Mainland, South Ronaldsay and Burray Ward",S13002736
North Isles Ward,S13002737
Carse of Gowrie Ward,S13002738
Strathmore Ward,S13002739
Blairgowrie and Glens Ward,S13002740
Highland Ward,S13002741
Strathtay Ward,S13002742
Strathearn Ward,S13002743
Strathallan Ward,S13002744
Kinross-shire Ward,S13002745
Almond and Earn Ward,S13002746
Perth City South Ward,S13002747
Perth City North Ward,S13002748
Perth City Centre Ward,S13002749
Renfrew North Ward,S13002750
Renfrew South & Gallowhill Ward,S13002751
Paisley East & Ralston Ward,S13002752
Paisley North West Ward,S13002753
Paisley South Ward,S13002754
Paisley South West Ward,S13002755
"Johnstone South, Elderslie & Howwood Ward",S13002756
"Johnstone North, Kilbarchan & Lochwinnoch Ward",S13002757
"Houston, Crosslee & Linwood Ward",S13002758
"Bishopton, Bridge of Weir & Langbank Ward",S13002759
Erskine & Inchinnan Ward,S13002760
Tweeddale West Ward,S13002761
Tweeddale East Ward,S13002762
Galashiels and District Ward,S13002763
Selkirkshire Ward,S13002764
Leaderdale and Melrose Ward,S13002765
Mid Berwickshire Ward,S13002766
East Berwickshire Ward,S13002767
Kelso and District Ward,S13002768
Jedburgh and District Ward,S13002769
Hawick and Denholm Ward,S13002770
Hawick and Hermitage Ward,S13002771
North Isles Ward,S13002772
Shetland North Ward,S13002773
Shetland West Ward,S13002774
Shetland Central Ward,S13002775
Shetland South Ward,S13002776
Lerwick North Ward,S13002777
Lerwick South Ward,S13002778
Troon Ward,S13002779
Prestwick Ward,S13002780
Ayr North Ward,S13002781
Ayr East Ward,S13002782
Ayr West Ward,S13002783
Kyle Ward,S13002784
"Maybole, North Carrick and Coylton Ward",S13002785
Girvan and South Carrick Ward,S13002786
Clydesdale West Ward,S13002787
Clydesdale North Ward,S13002788
Clydesdale East Ward,S13002789
Clydesdale South Ward,S13002790
Avondale and Stonehouse Ward,S13002791
East Kilbride South Ward,S13002792
East Kilbride Central South Ward,S13002793
East Kilbride Central North Ward,S13002794
East Kilbride West Ward,S13002795
East Kilbride East Ward,S13002796
Rutherglen South Ward,S13002797
Rutherglen Central and North Ward,S13002798
Cambuslang West Ward,S13002799
Cambuslang East Ward,S13002800
Blantyre Ward,S13002801
Bothwell and Uddingston Ward,S13002802
Hamilton North and East Ward,S13002803
Hamilton West and Earnock Ward,S13002804
Hamilton South Ward,S13002805
Larkhall Ward,S13002806
Trossachs and Teith Ward,S13002807
Forth and Endrick Ward,S13002808
Dunblane and Bridge of Allan Ward,S13002809
Castle Ward,S13002810
Stirling West Ward,S13002811
Stirling East Ward,S13002812
Bannockburn Ward,S13002813
Lomond Ward,S13002814
Leven Ward,S13002815
Dumbarton Ward,S13002816
Kilpatrick Ward,S13002817
Clydebank Central Ward,S13002818
Clydebank Waterfront Ward,S13002819
Linlithgow Ward,S13002820
"Broxburn, Uphall and Winchburgh Ward",S13002821
Livingston North Ward,S13002822
Livingston South Ward,S13002823
East Livingston and East Calder Ward,S13002824
Fauldhouse and the Breich Valley Ward,S13002825
Whitburn and Blackburn Ward,S13002826
Bathgate Ward,S13002827
Armadale and Blackridge Ward,S13002828
Monifieth and Sidlaw Ward,S13002829
North East Ward,S13002830
Strathkelvin Ward,S13002832
Bishopbriggs South Ward,S13002833
North East Ward,S13002834
